0.147893641,0.244410294,1
0.327624555,0.165625488,0
0.38451701,0.366869025,0
0.067233892,0.010125713,0
0.656463798,0.547864923,1
0.035578701,0.80031602,0
0.155969992,0.859595929,1
0.000461369,0.579723543,0
0.71187829,0.147381686,0
0.802892717,0.682869369,1
0.134493688,0.250666636,0
0.533483781,0.496759571,1
0.403479844,0.436941976,0
0.033051172,0.078252556,1
0.999239714,0.372763117,1
0.500176893,0.119955496,1
0.42567628,0.689279627,1
0.562454605,0.138670674,0
0.515986452,0.77575638,1
0.704315201,0.884034343,1
0.404664398,0.853390825,0
0.293656159,0.238564633,0
0.826029056,0.818204123,0
0.116080569,0.981374871,1
0.919009282,0.673999097,1
0.009352863,0.562053294,1
0.571961195,0.414419589,0
0.893313885,0.432073935,1
0.699680231,0.603224872,0
0.042286675,0.435562668,1
0.806770173,0.220071425,1
0.344147162,0.704417334,0
0.165324453,0.049880112,1
0.912157544,0.083886297,0
0.067867263,0.962855152,0
0.921136283,0.095184208,0
0.257872232,0.89178025,0
0.637304092,0.696955843,0
0.075094837,0.740317257,0
0.667731564,0.598705832,0
0.240376966,0.572573886,1
0.753866812,0.63876897,1
0.520373155,0.467019482,1
0.214245872,0.995753307,0
0.737478662,0.875661878,0
0.210545996,0.354478441,0
0.217489972,0.018596843,0
0.041312851,0.289905728,0
0.493720396,0.427782083,0
0.604674735,0.028388741,0
0.309667789,0.660866944,0
0.893921536,0.124617797,1
0.839714195,0.364452084,0
0.05220547,0.276317525,1
